Gene,Detection_Rate,Mean_Expression,Median_Expression
MRPS18C,1,4.57367567308981,5.01970191444255
MRPS2,1,4.65779260258346,4.98686597232912
MRPS21,1,6.17981158194575,6.49841044886098
MRPS22,1,4.1705519044362,4.61529857909212
MRPS23,1,5.04315859822937,5.41447383643093
MRPS24,1,6.6274253938851,7.17342729734862
MRPS25,1,4.97772990774482,5.2364926183813
MRPS26,1,5.77527969731139,6.1554254317472
MRPS27,1,3.65567990621755,3.85996954822103
MRPS28,1,5.43285736443102,5.88947354253111
MRPS30,1,3.3170911922382,3.40735275114004
MRPS31,1,3.63635403863969,3.97727992349992
MRPS31P5,1,1.76816636288215,1.84799690655495
MRPS33,1,5.84464467774015,6.3464250855856
MRPS34,1,6.46412802112716,6.65663937447302
MRPS35,1,4.13633233271228,4.29939120612683
MRPS36,0.9957805907173,3.59740895636967,4.0241423458978
MRPS5,1,5.10005908192856,5.42088657497553
MRPS6,1,5.12689967348573,5.50334873516751
MRPS7,1,5.35559663258529,5.60584986719498
MRPS9,0.9957805907173,3.93735134015317,4.28021399581062
MRRF,1,3.21123358066185,3.23419472295381
MRS2,1,3.13603428934197,3.29719141656586
MRTO4,1,4.62349158755645,4.80632405739003
MRVI1,1,2.6491825072858,2.57288966842058
MRVI1-AS1,0.864978902953587,0.61400955078585,0.545968369105292
MS4A1,0.759493670886076,0.163373860430914,0.070389327891398
MS4A14,0.962025316455696,1.04235534838146,0.941106310946431
MS4A4A,1,3.03227080240894,2.94485844580754
MS4A4E,0.932489451476793,1.17996330731027,0.963474123974886
MS4A6A,1,5.23991829841861,5.31650781910311
MS4A7,1,3.34399419646167,3.31179371775365
MS4A8,0.518987341772152,0.116991321347452,0.0285691521967709
MSANTD1,1,0.819324322346282,0.722466024471091
MSANTD2,1,2.55490866497932,2.62527048937469
MSANTD3,1,3.76546365368876,3.84799690655495
MSANTD4,1,3.078448703068,3.07724299893246
MSC,0.9957805907173,1.63197264282926,1.51096191927738
MSH2,1,2.82954837084613,2.91647664443772
MSH3,1,1.66599232988334,1.66448284036468
MSH4,0.860759493670886,0.0709349276352184,0.0426443374084937
MSH5,1,3.45633159304011,3.66334461936608
MSH5-SAPCD1,0.957805907172996,2.2287693975925,2.35614381022528
MSH6,1,3.39836177644784,3.41278152533848
MSI1,1,3.56967954362613,3.78972925137577
MSI2,1,5.18514564014757,5.22612314312524
MSL1,1,4.89003509069989,5.18586654531133
MSL2,1,2.2858052376362,2.36457243229586
MSL3,1,3.67850525292459,3.90400231628369
MSL3P1,0.966244725738397,0.912093747036313,0.632268215499513
MSLN,0.983122362869198,0.874561339561995,0.594548549550354
MSMO1,1,4.12621835753298,4.25625587320273
MSMP,0.978902953586498,2.52885214624849,2.3305584000308
MSN,1,5.55176294038444,5.76950729143625
MSR1,1,3.12355154990636,3.00539998774259
MSRA,1,4.07344707705564,4.25474519762921
MSRB1,1,4.40327811840516,4.8094144442359
MSRB2,1,4.23855332903471,4.43028527297778
MSRB3,1,2.06214647885023,2.01077983875324
MSS51,0.991561181434599,0.804274878314477,0.799087306074004
MST1,1,4.71835939934753,4.90255600534463
MST1L,0.983122362869198,1.46112714159223,1.40053792958373
MST1P2,0.9957805907173,2.25099698999416,2.18586654531133
MST1R,0.987341772151899,0.542787232118228,0.389566811762726
MST4,0.949367088607595,0.420542648082876,0.321928094887362
MSTN,0.949367088607595,1.26842525747525,0.910732661902913
MSTO1,1,4.6481487902113,4.82273014794452
MSTO2P,1,2.27611622306754,2.35895882583233
MSX1,1,3.57251152733084,3.67694435910691
MSX2,0.957805907172996,0.678906186873708,0.495695162624069
MT-ATP6,1,12.3203037337496,13.0726602003662
MT-ATP8,0.9957805907173,10.9652588186077,10.8965518948525
MT-CO1,1,12.7231732465471,13.1534538643071
MT-CO2,1,12.4811016657368,13.2236276830327
MT-CO3,1,12.500350919245,13.126804477307
MT-CYB,0.9957805907173,9.89736682553138,11.1723212403656
MT-ND1,1,11.23380235956,11.7494797968584
MT-ND2,1,11.1871544804532,11.726567293569
MT-ND3,1,13.3783533070853,14.3037372326882
MT-ND4,1,11.3887280553303,11.964719904531
MT-ND4L,1,11.2885710584064,11.6744350513492
MT-ND5,1,8.69107651814495,9.73819361636731
MT-ND6,0.945147679324895,9.87067011524918,11.2846795343604
MT-RNR1,0.987341772151899,9.63656101983799,11.0887948626459
MT-RNR2,0.987341772151899,10.4166538849478,11.9090079993618
MT1A,0.852320675105485,2.20107332561493,2.17951105027151
MT1E,1,6.98916987260317,7.49857001254426
MT1F,1,5.51024661419725,5.96254902292306
MT1G,0.978902953586498,5.82822132978928,6.21878116778407
MT1H,0.932489451476793,2.6760979664271,2.5385381636298
MT1JP,0.624472573839663,0.406357140377004,0.16349873228288
MT1L,0.936708860759494,3.96296761011646,4.29130885982897
MT1M,1,4.90816851618949,5.38646609286931
MT1X,1,8.28875469005649,8.67306168471837
MT2A,1,9.30083983520603,9.67990228993158
MT3,1,9.95199377971776,10.2257858453068
MTA1,1,6.81021434063396,6.9168348851483
MTA2,1,4.86840925527267,5.0686708106651
MTA3,1,3.64173014787241,3.75274859140713
MTAP,1,1.8351400367796,1.6959938131099
MTATP6P1,1,8.32164369907962,8.86805085374516
MTBP,1,1.25820455068289,1.19534759832222
MTCH1,1,6.95486169644973,7.15532422905059
MTCH2,1,4.88135594344894,5.18784690943958
MTCP1,0.978902953586498,3.62678311434486,3.87676249078156
MTDH,1,3.54893427761493,3.37573453858316
MTERF,1,2.56442941847802,2.59215800212536
MTERFD1,1,3.26974849853889,3.63575439127776
MTERFD2,1,3.85624555408995,4.04001567884788
MTERFD3,1,3.36665631335509,3.66562016406638
MTF1,1,1.52927351848376,1.4594316186373
MTF2,1,2.37635720742564,2.39231742277876
MTFMT,1,2.447862801408,2.62058641045188
MTFP1,1,3.64738335767505,3.67581593117227
MTFR1,1,2.49832199806242,2.62527048937469
MTFR1L,1,5.10954642452899,5.36422222109353
MTFR2,0.957805907172996,1.08842655008077,1.06350294230616
MTG1,1,4.54425502506547,4.71204544855369
MTG2,1,5.26544330313456,5.56864019541922
MTHFD1,1,4.74502091369607,4.90352037372338
MTHFD1L,1,3.98304007322306,4.11103131238874
MTHFD1P1,0.506329113924051,0.0245913509668403,0.0143552929770701
MTHFD2,1,3.76266334292452,3.98641093525205
MTHFD2L,1,3.05660239461378,3.07724299893246
MTHFR,1,2.97672209131059,2.90689059560852
MTHFS,0.9957805907173,4.20214892531339,4.64385618977472
MTHFSD,1,3.28523936972053,3.38956681176273
MTIF2,1,3.17639451658338,3.33771109212829
MTIF3,1,4.60586139642406,5.04919510562228
MTL5,0.945147679324895,0.426685227439513,0.310340120612151
MTM1,1,2.31862625148062,2.36737106564853
MTMR1,1,2.85630126916417,2.9297909977186
MTMR10,1,3.61663370505928,3.75381844317354
MTMR11,1,2.95836532211391,3.11270013274936
MTMR12,1,2.29067115261146,2.31324585178756
MTMR14,1,4.06322448954646,4.2364926183813
MTMR2,1,3.03840600037153,3.18586654531133
MTMR3,1,3.17809161426675,3.11270013274936
MTMR4,1,3.20031208970672,3.11935617703968
MTMR6,1,2.17308455468191,2.24184018356467
MTMR7,0.987341772151899,1.26541414678159,1.11103131238874
MTMR8,0.894514767932489,0.273084430711858,0.214124805352847
MTMR9,1,1.81921974562458,1.7311832415722
MTMR9LP,1,2.53433360792386,2.68706068833989
MTND1P23,0.822784810126582,1.60399087241465,1.16349873228288
MTND2P28,0.949367088607595,1.38182685630317,1.13093086982645
MTND4P12,0.827004219409283,0.181687526456537,0.137503523749935
MTND4P26,0.569620253164557,0.088182083960847,0.0426443374084937
MTND5P11,0.919831223628692,0.348153173232443,0.238786859587117
MTND5P12,0.624472573839663,0.101977995485938,0.0426443374084937
MTND5P28,0.679324894514768,0.0906054162198856,0.0426443374084937
MTO1,1,2.89477769306566,3.03210084316702
MTOR,1,3.5638537323163,3.70929063572336
MTPAP,1,1.98146322934266,1.97819562968165
MTPN,1,5.1395317646017,4.9923152518612
MTR,1,2.00487044685479,1.98185265328974
MTRF1,1,2.35438491257008,2.38956681176273
MTRF1L,1,2.95577371009905,3.20789285164133
MTRNR2L4,0.742616033755274,0.157788794437059,0.0976107966264223
MTRNR2L8,0.578059071729958,0.12979235973669,0.0426443374084937
MTRR,1,3.38763588559316,3.4235781709818
MTSS1,1,3.71593939006934,3.69376571221778
MTSS1L,1,6.5981180418753,6.75648960675997
MTTP,0.9957805907173,0.93164211809651,0.773996325111173
MTUS1,1,3.79630785897618,3.89627184880738
MTUS2,0.911392405063291,0.335091833129686,0.137503523749935
MTUS2-AS1,0.839662447257384,0.150921528931409,0.0976107966264223
MTX1,1,5.25777218470989,5.52825874275841
MTX2,1,4.13079284846832,4.35614381022528
MTX3,1,1.05149992968658,0.7311832415722
MUC1,0.9957805907173,3.78062019684596,3.90496571868403
MUC12,0.987341772151899,2.53047951901731,2.36457243229586
MUC13,0.759493670886076,0.104778008758191,0.0426443374084937
MUC19,0.746835443037975,0.361195292068411,0.20163386116965
MUC20,1,1.86840544390991,1.83187724119167
MUC4,0.970464135021097,0.44204092919953,0.238786859587117
MUC5B,0.911392405063291,0.0954834665939431,0.0426443374084937
MUC6,0.957805907172996,0.404649951446381,0.286881147788162
MUL1,1,3.85100161360471,4.12184429787638
MUM1,1,5.45321548214854,5.64270157183323
MUM1L1,0.924050632911392,0.398241201748732,0.214124805352847
MURC,0.991561181434599,0.55973093141774,0.485426827170242
MUS81,1,5.35474029287881,5.60969587286274
MUSK,0.535864978902954,0.0823002408228538,0.0143552929770701
MUSTN1,0.911392405063291,3.18370585000902,3.25701061820602
MUT,1,2.87574254040176,3.12267271882414
MUTYH,1,4.32209451081682,4.50271248596606
MVB12A,1,5.75131348928692,6.05809998849341
MVB12B,1,3.84375505329706,3.88752527074159
MVD,1,5.39279422201308,5.43429461795993
MVK,1,3.5663718451175,3.76765479823735
MVP,1,5.32868423425336,5.44757919654888
MX1,1,4.22935493418625,4.25625587320273
MX2,1,1.99275740603933,1.80322703643493
MXD1,1,1.93472542655419,1.89530262133331
MXD3,1,4.53607794002855,4.81403764753998
MXD4,1,5.32596228152536,5.48123434952853
MXI1,1,3.70907888276489,3.97361127551947
MXRA5,0.9957805907173,1.21836035139036,0.925999418556223
MXRA5P1,0.632911392405063,0.0907983764328092,0.0143552929770701
MXRA7,1,5.71793643014034,5.94953493301701
MXRA8,1,5.2798580078763,5.39780296186249
MYADM,1,3.36674630874832,3.56193705962243
MYADML2,1,0.581114653372343,0.37851162325373
MYB,0.945147679324895,0.47022014878868,0.298658315564515
MYBBP1A,1,4.64946055166722,4.76500424625004
MYBL1,1,1.58684554712013,1.4905701304462
MYBL2,1,3.09059970164799,3.24640808724638
MYBPC1,0.987341772151899,2.65365523627708,2.63923216324928
MYBPC2,0.928270042194093,0.343489960093553,0.189033824390017
MYBPC3,0.932489451476793,0.133983194768729,0.0976107966264223
MYBPH,0.957805907172996,1.32927271650927,0.678071905112638
MYBPHL,0.949367088607595,1.47193884341111,1.16349873228288
MYC,1,3.62274321953068,3.68594014844598
MYCBP,1,2.44647746147758,2.63923216324928
MYCBP2,1,3.35119697768614,3.42492208821069
MYCBP2-AS1,0.759493670886076,0.219764203906198,0.150559676575381
MYCBPAP,0.991561181434599,1.05190697843727,0.887525270741588
MYCL,1,1.53512305373188,1.31034012061215
MYCN,0.9957805907173,2.16365416402234,1.96347412397489
MYCNOS,0.932489451476793,1.43815747893564,1.20789285164133
MYCT1,1,1.25546847782797,1.26903314645524
MYD88,1,3.12502377154724,3.34766565630097
MYEF2,1,4.17212885457027,4.38543103719352
MYEOV,0.767932489451477,0.355310861484901,0.16349873228288
MYEOV2,1,8.31466158716389,9.02358803880954
MYH10,1,3.51878619544934,3.49569516262407
MYH11,1,1.12762487028108,0.941106310946431
MYH14,1,3.16897080268811,3.51475349843975
MYH15,0.991561181434599,0.440579179933651,0.356143810225275
MYH3,1,2.10751959820029,2.03562390973072
MYH6,0.687763713080169,0.0439178527895174,0.0143552929770701
MYH7,1,1.52988445727945,1.37295209791183
MYH7B,1,2.2284365833765,2.02502879449152
MYH9,1,5.21351296042175,5.26716121802226
MYL12A,1,6.16943549216143,6.60703434594862
MYL12B,1,6.63708142108395,7.19593810042783
MYL3,0.970464135021097,1.88557640242099,1.81966818349646
MYL4,0.915611814345992,0.713435156159048,0.584962500721156
MYL5,1,4.2050495299684,4.23725777090037
MYL6,1,10.1239018438984,10.5080324274763
MYL6B,1,6.92074113232973,7.14781546030508
MYL7,0.772151898734177,0.703515368709776,0.495695162624069
MYL9,1,4.9432371322705,5.11811050560737
MYLIP,1,2.29079102300797,2.27202318906105
MYLK,1,2.94484788274139,2.83390207666916
MYLK-AS1,0.978902953586498,1.6391722046186,1.67355642399014
MYLK2,1,1.83745314599694,1.85598969730848
MYLK3,0.831223628691983,0.176795238746305,0.124328135002202
MYLK4,0.9957805907173,0.256720857438587,0.20163386116965
MYLPF,0.89873417721519,1.58989915259383,1.57531233068744
MYNN,1,2.18193277619363,2.28688114778816
MYO10,1,4.12187316868245,4.14241343787374
MYO15A,0.983122362869198,0.832901553901171,0.678071905112638
MYO15B,1,5.45962923844868,5.81557542886257
MYO16,1,1.26853055559671,1.20163386116965
MYO18A,1,4.74690764269666,4.82425869660337
MYO18B,0.928270042194093,0.163569253511135,0.0976107966264223
MYO19,1,3.57131544958515,3.59931779369823
MYO1A,0.945147679324895,0.234148566353924,0.16349873228288
MYO1B,1,3.18383845694562,3.29719141656586
MYO1C,1,3.66019581469454,3.78764141448333
MYO1D,1,1.89814722721997,1.77399632511117
MYO1E,1,4.51926602138925,4.63343121035563
MYO1F,1,3.74536930892459,3.74092756031863
MYO1G,1,2.01933425893187,1.81147103052984
MYO1H,0.772151898734177,0.0645614107474508,0.0285691521967709
MYO3A,0.708860759493671,0.144386019534276,0.0285691521967709
MYO3B,0.957805907172996,0.15102739759953,0.0840642647884746
MYO5A,1,2.47372746652304,2.34766565630097
MYO5B,1,1.52420505664817,1.25096157353322
MYO5BP2,0.886075949367089,0.618446109902508,0.286881147788162
MYO5C,0.9957805907173,1.08954461969895,0.941106310946431
MYO6,1,2.80988470378978,2.97636363573276
MYO7A,1,2.3237909259215,2.22342254993494
MYO7B,0.991561181434599,1.33230370436198,0.887525270741588
MYO9A,1,1.83479802401881,1.70043971814109
MYO9B,1,6.15893663437498,6.46630082917934
MYOC,0.556962025316456,0.0585021618394984,0.0285691521967709
MYOCD,0.751054852320675,0.0557054437760545,0.0285691521967709
MYOD1,0.527426160337553,0.120385974087211,0.0285691521967709
MYOF,1,2.3059597796423,2.27798474729977
MYOG,0.873417721518987,0.210755259055423,0.150559676575381
MYOM1,1,1.45680614817885,1.38956681176273
MYOM2,1,3.41228852073819,3.70265754339091
MYOM3,0.839662447257384,0.159339017460411,0.0565835283663675
MYOT,0.915611814345992,0.896252898510367,0.669026765509631
MYOZ1,0.987341772151899,0.901407592760592,0.831877241191673
MYOZ2,0.924050632911392,0.217850748158738,0.137503523749935
MYOZ3,0.991561181434599,0.95922929156291,0.839959587489532
MYPN,0.645569620253165,0.0381056685289563,0.0143552929770701
MYPOP,1,2.91376083650561,3.09254574154357
MYRF,1,3.27709417454802,3.1811025507538
MYRFL,0.983122362869198,0.974450552917171,0.722466024471091
MYRIP,1,1.17023355643941,0.903038270112912
MYSM1,1,2.13159084839882,2.01435529297707
MYT1,0.991561181434599,1.53628099547691,1.24488705912353
MYT1L,0.970464135021097,1.36204276466237,0.739848102699328
MYZAP,0.805907172995781,0.871293231234324,0.622930350920177
MZB1,0.949367088607595,1.00642295205419,0.641546029087524
MZF1,1,4.37106214310154,4.45877569908024
MZT1,0.978902953586498,2.65382517752522,2.90303827011291
MZT2A,1,7.21674982756059,7.54148386405428
MZT2B,1,8.49767831970042,8.83639757028439
N4BP1,1,2.70378160875229,2.6959938131099
N4BP2,1,1.00896597697291,0.910732661902913
N4BP2L1,1,3.24796477353307,3.54720302475693
N4BP2L2,1,4.43667492715767,4.57167680997093
N4BP3,1,0.939814947233977,0.831877241191673
N6AMT1,1,2.25419360778102,2.4276061727819
N6AMT2,1,3.33330769272781,3.61117238004401
NAA10,1,6.5921781319211,6.76274744195315
NAA15,1,2.24202507414779,2.18586654531133
NAA16,1,2.50878436000091,2.44360665147561
NAA20,1,5.11016718132831,5.50620838930675
NAA25,1,2.2941942551315,2.30451104180995
NAA30,1,2.09156964518012,2.14404636961671
NAA35,1,2.69633503319719,2.70929063572336
NAA38,1,3.87437743812287,4.21878116778407
NAA40,1,3.30398204094078,3.44625622988956
NAA50,1,3.92256232117838,3.7279204545632
NAAA,1,2.42446312408835,2.51601514700366
NAALAD2,0.991561181434599,1.09672563431633,0.855989697308481
NAALADL1,1,1.86883290414038,1.81147103052984
NAALADL2,1,0.775904351387496,0.669026765509631
NAB1,1,3.36299250231804,3.4276061727819
NAB2,1,4.18994693889216,4.27127625917593
NABP1,1,2.37185606031726,2.26603689399532
NABP2,1,4.88824269250106,5.08831123588866
NACA,1,8.77098335610428,9.34728916722939
NACAD,1,3.73234015467335,4.00180224263399
NACC1,1,4.72317060143762,4.834407841807
NACC2,1,4.19372805639577,4.20711196120771
NADK,1,5.018585840562,5.18467702068089
NADK2,1,3.82170445362972,3.9297909977186
NADK2-AS1,0.578059071729958,0.247356652695289,0.0976107966264223
NADSYN1,1,4.90612748671664,5.03165985430805
NAE1,1,4.5798016363695,4.92029330021101
NAF1,1,1.98554471470342,1.98550043030489
NAGA,1,3.31930439663672,3.38404980679516
NAGK,1,7.06428648964877,7.36780786211585
NAGLU,1,4.7322858465636,4.93073733756289
NAGPA,1,3.59345550332644,3.70043971814109
NAGS,1,1.12056557691917,1.07724299893246
NAIF1,1,2.56615878292591,2.70043971814109
NAIP,1,2.93925659178391,3.0232553523003
NALCN,1,1.68729373009886,1.6959938131099
NALCN-AS1,0.793248945147679,0.0918697268625834,0.0426443374084937
NAMA,0.89873417721519,0.537613233121664,0.443606651475615
NAMPT,1,4.89725041303574,4.72955277045397
NAMPTL,0.970464135021097,1.13313498034125,0.75702324650746
NANOG,0.582278481012658,0.0545695449536178,0.0285691521967709
NANOGNBP3,0.721518987341772,0.351404537067214,0.27500704749987
NANOS1,1,1.75982086228804,1.68257329734758
NANOS2,0.763713080168776,0.197007428765753,0.0840642647884746
NANOS3,0.983122362869198,3.62739630842237,3.71699089440494
NANP,1,1.17931389750435,1.18903382439002
NANS,1,4.99379894775739,5.29425313644451
NAP1L1,1,6.78436557913441,7.25067740130403
NAP1L1P1,0.654008438818566,0.116704709711973,0.0565835283663675
NAP1L2,0.9957805907173,2.10049679730796,1.9560566524124
NAP1L3,1,3.39412792425633,3.44625622988956
NAP1L4,1,6.38772248690522,6.65463602852797
NAP1L5,0.9957805907173,3.40775405160695,3.5385381636298
NAP1L6,0.818565400843882,0.337747164246372,0.150559676575381
NAPA,1,6.55137628467763,6.9126498648972
NAPA-AS1,1,1.41880787626263,1.38956681176273
NAPB,1,3.28590625808281,3.03913839390696
NAPEPLD,1,2.85464837192281,2.90110824301451
NAPG,1,3.25749105789642,3.35191096110308
NAPRT1,1,4.722283355827,4.63865311646611
NAPSA,0.987341772151899,1.19810009225429,1.08406426478847
NAPSB,1,4.29213380934484,4.34056226902641
NARF,1,5.50165653166876,5.68257329734758
NARF-IT1,0.818565400843882,0.347144642154145,0.286881147788162
NARFL,1,5.16273886181495,5.37190729759515
NARG2,1,2.83319782461634,2.99095486039699
NARS,1,5.1244661332894,5.38266725274504
NARS2,1,2.90893266480041,3.06522762277562
NASP,1,6.13696241220504,6.41667087727392
NAT1,0.991561181434599,1.03507093448708,1.02147972741045
NAT10,1,3.94388026555101,4.16671544496642
NAT14,1,5.84174383433023,5.82680268428583
NAT16,0.9957805907173,1.55402479997504,1.26303440583379
NAT2,0.856540084388186,0.396538523677898,0.27500704749987
NAT6,0.9957805907173,3.36542370447106,3.64154602908752
NAT8,0.514767932489452,0.0941327442052776,0.0565835283663675
NAT8L,1,4.87939899210149,5.00090140274153
NAT9,1,5.17621398948069,5.36597242759338
NAV1,1,3.03967337828191,2.95233356636969
NAV2,1,2.96322988478828,2.94485844580754
NAV2-AS2,0.531645569620253,0.117637832846179,0.0840642647884746
NAV2-AS4,0.561181434599156,0.0910558809237323,0.0426443374084937
NAV2-AS5,0.459915611814346,0.0313916272474532,0
NAV3,1,1.38696015359372,1.28095631383106
NBAS,1,4.46737702422114,4.47443604325227
NBEA,1,1.82718950753439,1.76128527336162
NBEAL1,1,1.32041004291748,1.26303440583379
NBEAL2,1,2.95713295964485,3.13257684267001
NBEAP1,0.50210970464135,0.0635704682716361,0.0143552929770701
NBL1,1,5.03908303124754,5.04351949366274
NBN,1,3.08105865843501,3.28095631383106
NBPF1,1,3.9933987650887,4.04439411935845
NBPF10,1,3.25905314443922,3.4235781709818
NBPF11,1,2.20558600015938,2.48542682717024
NBPF12,1,1.95107414511916,1.87970576628229
NBPF13P,0.90295358649789,0.417305066218009,0.333423733725192
NBPF14,1,1.98104209297254,1.97452931248388
NBPF15,1,3.18606845988197,3.20163386116965
NBPF16,0.9957805907173,1.11024441140223,1.01435529297707
NBPF20,1,1.04605112529848,0.963474123974886
NBPF24,0.953586497890295,0.77356019601265,0.704871964456353
NBPF2P,0.683544303797468,0.345063734190492,0.238786859587117
NBPF3,1,1.33996380481407,1.26303440583379
NBPF9,1,3.09081473725825,3.28392177230762
NBR1,1,4.43322865076234,4.5981269599196
NBR2,1,2.17570772351381,2.28983446517751
NCALD,1,3.62996095278777,3.69821847822441
NCAM1,1,6.0636812416243,6.38128337250378
NCAM1-AS1,0.873417721518987,0.533911806770124,0.37851162325373
NCAM2,0.9957805907173,2.55488444326287,2.51601514700366
NCAN,1,4.98445831908154,5.24564777363675
NCAPD2,1,3.33677924913797,3.43429461795993
NCAPD3,1,3.00897359200697,3.01256867350306
NCAPG,1,1.83336727754591,1.90303827011291
NCAPG2,1,2.5802394359232,2.6507645591169
NCAPH,1,2.12287313055834,2.19219416528335
NCAPH2,1,5.17808970431053,5.23342794374847
NCBP1,1,2.74216682040979,2.90689059560852
NCBP2,1,5.16682402691385,5.50048340147312
NCBP2-AS2,1,4.7630680739105,5.02369891726641
NCCRP1,0.734177215189873,0.080589450543124,0.0426443374084937
NCDN,1,4.66336903740832,4.47443604325227
NCEH1,1,1.80808155716569,1.70043971814109
NCF1,1,3.13896790527666,3.10768786931437
NCF1B,1,2.30065735841203,2.18586654531133
NCF1C,0.9957805907173,2.07153247915087,1.97452931248388
NCF2,1,2.24432213393097,2.05658352836637
NCF4,1,3.08676117970173,3.21256933885081
NCK1,1,2.91113149114689,3.1586601753465
NCK2,1,4.38104030991855,4.60050764534579
NCKAP1,1,4.27911905917512,4.54411440220947
NCKAP1L,1,2.44690304671706,2.36176835941915
NCKAP5,1,1.01947118528432,0.970853654340484
NCKAP5L,1,3.64856578487493,3.76128527336162
NCKIPSD,1,3.87454441967932,4.08576455377831
NCL,1,6.56191187445393,6.92112684943037
NCLN,1,5.146895007048,5.31723170022261
NCLP1,0.835443037974684,0.116880818079596,0.0840642647884746
NCMAP,0.911392405063291,0.267122483439485,0.111031312388744
NCOA1,1,3.11023246259633,3.11603199344711
NCOA2,1,2.0361904800173,1.91456452349394
NCOA3,1,2.00810382141064,1.94110631094643
NCOA4,1,4.42537036139734,4.55028504908841
NCOA5,1,3.70180544013492,3.92504996472736
NCOA6,1,3.35084564381269,3.52857131887076
NCOA7,1,2.73487436110813,2.71149490665009
NCOR1,1,4.19956561915324,4.20633064787105
NCOR2,1,5.74494579696371,5.85274796480088
NCR3,0.805907172995781,0.340178768353229,0.27500704749987
NCR3LG1,0.9957805907173,0.404323788966213,0.238786859587117
NCS1,1,4.5313624252553,4.39300425689832
NCSTN,1,4.88286551657827,5.10559427579519
NDC1,1,2.19928514378413,2.16992500144231
NDC80,0.9957805907173,2.15960062820029,2.20789285164133
NDE1,1,3.4305433068925,3.50589092972996
NDEL1,1,3.83684291337849,3.95046841415012
NDFIP1,1,5.53285424794007,5.86170728658586
NDFIP2,1,2.85921906675969,2.94860084749336
NDN,1,3.91456370223125,4.39369076418745
NDNF,0.962025316455696,0.659881766755005,0.37851162325373
NDNL2,1,3.66910388458764,4.01970191444255
NDOR1,1,2.9335026192461,3.02680005934372
NDP,1,3.34268811263062,3.68818035858693
NDRG1,1,6.45183404433934,6.48139582415413
NDRG2,1,7.50419843624945,7.71863561627134
NDRG3,1,3.95604661799548,4.13668357769724
NDRG4,1,6.3466405777306,6.32517051237605
NDST1,1,4.05483559529519,4.04351949366274
NDST2,1,3.56270989704727,3.66448284036468
NDST3,0.881856540084388,0.34227154103031,0.124328135002202
NDST4,0.405063291139241,0.0547043052453168,0
NDUFA1,1,6.65915125759708,7.3017705324551
NDUFA10,1,6.40753505183419,6.68846014042449
NDUFA11,1,8.36793845031827,8.83424980924712
NDUFA12,1,6.36184276309507,7.02680005934372
NDUFA13,1,8.62525624891159,8.97412774319142
NDUFA2,1,6.72039365036298,7.26228280642066
NDUFA3,1,8.59087941979462,9.37658124796082
NDUFA4,1,6.41716518499796,6.85723458049979
NDUFA4L2,1,6.00857338775025,6.17132694023331
NDUFA5,1,5.35815213350462,5.88996019965864
NDUFA6,1,5.99332422906899,6.5076360935706
NDUFA6-AS1,1,2.8100770770374,2.83995958748953
NDUFA8,1,6.05204025239687,6.59141014298214
NDUFA9,1,5.19901412681598,5.4369613378336
NDUFAB1,1,6.19084485337292,6.73701067768181
NDUFAF1,1,3.85702582431411,4.20163386116965
NDUFAF2,0.9957805907173,4.79247767255538,5.24640808724639
NDUFAF3,1,6.05735879650694,6.47913353307985
NDUFAF4,0.9957805907173,3.88875924935307,4.27351588970212
NDUFAF4P3,0.569620253164557,0.264773730972882,0.16349873228288
NDUFAF5,1,3.71027451838909,3.96993327469786
NDUFAF6,1,3.41344002050042,3.63923216324928
NDUFAF7,1,2.73061796612271,2.89917563048051
NDUFB1,1,8.42414971295149,8.98848587651354
NDUFB10,1,6.82011579576473,7.27677579789254
NDUFB11,1,6.34841214391035,6.84297883178833
NDUFB2,1,8.69480011955469,9.45013899725293
NDUFB2-AS1,0.991561181434599,0.574180091843589,0.575312330687437
NDUFB3,1,5.99427103638816,6.6564963705535
NDUFB4,1,6.79424391774788,7.50151876189358
NDUFB5,1,5.86815083027288,6.43379405875492
NDUFB6,0.9957805907173,4.9392126380647,5.51001246544852
NDUFB7,1,8.31844024359732,8.51959694181606
NDUFB8P2,0.729957805907173,0.35233387424739,0.298658315564515
NDUFB9,1,7.54836164195472,8.0610200963987
NDUFC1,1,6.73271384151685,7.37460481919094
NDUFC2,1,7.69933647194825,8.28290308333826
NDUFS1,1,3.95776309213802,3.96993327469786
NDUFS2,1,5.6519910924932,5.95116812883891
NDUFS3,1,6.41734354795469,6.86158323180777
NDUFS4,1,5.69962745758499,6.33681894254764
NDUFS5,1,8.76834804296072,9.53766492612623
NDUFS6,1,6.62451273210184,7.27686882997646
NDUFS7,1,7.19774927819346,7.62833617186991
NDUFS8,1,7.25579395974547,7.55489577541901
NDUFV1,1,7.68738139136466,7.88795168007128
NDUFV2,1,6.17741829505971,6.65663937447302
NDUFV2P1,0.953586497890295,1.16996148921158,1.21412480535285
NDUFV3,1,3.80765535282596,3.98185265328974
NEAT1,1,5.94761203605814,5.93593113975227
NEB,1,1.50281298880462,1.46466826700344
NEBL,1,2.81444198623952,2.8011586560937
NEBL-AS1,0.864978902953587,1.34833428033222,1.09761079662642
NECAB1,1,2.08578543251236,1.87184364850932
NECAB2,0.978902953586498,3.21773128299785,2.90303827011291
NECAB3,1,4.39745853478725,4.42021289061078
NECAP1,1,3.82091225165412,3.88068552526112
NECAP2,1,5.34926596736738,5.59693514238723
