Gene,Detection_Rate,Mean_Expression,Median_Expression
TBC1D13,1,3.70031992975957,3.7089615372234
RIC1,1,2.01883315038203,1.92662571284715
KDM4C,1,1.89212174871005,1.77118818533773
DOCK8,1,1.94893646300505,1.91989198247407
KANK1,1,3.19011332386706,3.16385259864985
ELAVL2,0.992537313432836,1.09073961756021,0.789714377506912
NCS1,1,4.30691086493154,4.32526426741574
TESK1,1,3.54258580854986,3.53897884493926
KCNT1,1,0.354410564387274,0.218033958564993
CA9,0.996268656716418,2.66100813408713,2.63258667829465
FUBP3,1,3.75797043123742,3.85335693099931
TYRP1,0.888059701492537,0.106257045107733,0.0463513572303103
CREB3,1,5.44295910750777,5.45015428786556
RGP1,1,2.49656367542966,2.53641969581151
MPDZ,1,3.0738146700237,3.08471031843567
LHX3,0.82089552238806,0.0757040509943557,0.0281447052763492
DDX58,1,2.7794607262418,2.71191260567766
EDF1,1,7.18998359349914,7.17906887079269
PIP5K1B,1,0.928335540328416,0.814345313968876
GLIS3,1,2.47906493355273,2.49880311890691
BAG1,1,3.14418976490577,3.14376072773718
RAPGEF1,1,4.26058443640311,4.29452501665361
NPDC1,1,4.59666197519328,4.65210113133757
APBA1,1,1.59291278295399,1.57828530973107
SETX,1,3.45122038264214,3.17889755319975
SH3GL2,1,2.53145374616346,2.41293285707377
PTGDS,1,1.8800372463841,1.79092924985645
ABCA2,1,3.96644137592189,3.97362494227255
SHB,1,1.29296231459588,1.23115522323698
UBE2R2,1,4.19699879899012,4.17843731273938
ABHD17B,1,3.11240974950844,3.10546854830279
EXOSC3,1,1.40255998568941,1.31796967075762
ZFAND5,1,4.67716206845091,4.66314226626965
DVL1,1,4.09756015333639,4.11197013454418
PDLIM1,1,3.45965780119611,3.45721243026476
CCNJ,1,1.59646846469891,1.53468366246299
GATA3,0.973880597014925,0.31990534412812,0.161629330803556
ATRNL1,1,1.85945569040211,1.55784960168167
HPS1,1,2.87349863793776,2.92645460991789
PHYH,1,2.90069497178938,2.83806334900555
RASSF4,1,4.25760554316155,4.25076819700877
DNMBP,1,1.86712478652348,1.84532404352309
RAB11FIP2,1,1.83137718658277,1.77006076377307
CXCL12,1,1.95316631614419,1.82663112085536
ERLIN1,1,3.29427582559625,3.28552736541443
EIF3A,1,4.23600122980034,4.24177044182957
PKD2L1,0.996268656716418,0.394471807404161,0.257312404423295
CUBN,1,0.920911340122883,0.814796443974413
TRDMT1,1,0.737202578238675,0.642003851709675
DDX50,1,3.73172039597702,3.69121251091299
MAPK8,1,2.02250620369935,1.92111117783126
SEC23IP,1,2.35352321417418,2.32365806535357
ATE1,1,2.59514253734489,2.5048955553638
NSMCE4A,1,2.43016549201002,2.41099215231272
PLEKHA1,1,1.03148002205412,1.00007081842314
PALD1,1,4.0645018395066,4.11434288193842
UNC5B,1,3.38106282380123,3.43431443262843
CDH23,1,0.622383737399527,0.465086363743669
VSIR,1,4.03887823722959,4.06147811879019
SPOCK2,1,5.09776095111632,5.09420033013005
MICU1,1,3.82898084934529,3.74453761910934
PPP3CB,1,3.1748214371162,3.10622049874067
CCSER2,1,2.85786451342353,2.73665549199544
BMPR1A,1,2.56192018991188,2.49533025121708
MINPP1,1,2.56817565609714,2.58022990928016
ACTA2,1,3.55587608298049,3.5277072723694
LIPA,1,4.64235634300374,4.56133516625798
TLX1,0.843283582089552,0.408063144016804,0.0919361031819595
TWNK,1,1.96015203019542,1.93351286227248
LZTS2,1,3.12646404246929,3.10240601106467
SFXN3,1,3.55337106857977,3.57731391187879
KAZALD1,1,0.912732495464265,0.661749527754462
FBXW4,1,2.80216231123402,2.78564281958228
FGF8,0.83955223880597,0.102803959208673,0.0605316455043912
NPM3,1,4.16371422866243,4.12191852106616
TNKS2,1,3.56148940445288,3.50921165522373
GBF1,1,2.19621313368771,2.22021916520305
ARHGAP21,1,4.24959391222871,4.18126955384795
CPEB3,1,1.00243892918878,0.898128175290421
FBXL15,1,2.09426477642082,2.09860478301574
CUEDC2,1,5.50020626290908,5.49077382129004
SUFU,1,1.96172157508736,1.94570126871352
ANKRD26,1,0.931305673861474,0.757279323490806
ACBD5,1,2.6030853722111,2.60155377128922
LHPP,1,2.7159363295111,2.6496496595666
LARP4B,1,2.29012632611105,2.23604502635276
GTPBP4,1,2.59495512584141,2.53758136121715
EDRF1,1,1.33720450771161,1.25489630472642
BCCIP,1,2.96652958213272,2.93189100790051
MTPAP,1,1.61694743455723,1.51855974525953
NEURL1,1,1.04123591287003,0.897395129628322
SH3PXD2A,1,2.11282261575126,2.04954295541913
PITRM1,1,2.18228921887091,2.14997459922201
STN1,1,1.75781852663457,1.73515387073026
MAP3K8,1,2.14626959107328,1.96461933509233
DKK1,0.988805970149254,1.13859665363797,0.40286869463098
EBF3,0.966417910447761,0.367680994024559,0.123997080688868
GLRX3,1,3.13707286518687,3.06294789803595
